timestamp,HR,EDA
2020-07-09 18:08:40,81.98,9.086590000000001
2020-07-09 18:08:41,81.88,9.10965825
2020-07-09 18:08:42,81.82,8.78093725
2020-07-09 18:08:43,81.7,8.98823
2020-07-09 18:08:44,81.6,9.15899825
2020-07-09 18:08:45,81.52,8.94273475
2020-07-09 18:08:46,81.37,9.17053275
2020-07-09 18:08:47,81.4,8.8879475
2020-07-09 18:08:48,81.5,8.9843855
2020-07-09 18:08:49,81.62,8.91873025
2020-07-09 18:08:50,81.8,9.56395375
2020-07-09 18:08:51,81.95,10.174276
2020-07-09 18:08:52,82.1,9.93686275
2020-07-09 18:08:53,82.27,10.127495
2020-07-09 18:08:54,82.45,10.41328375
2020-07-09 18:08:55,82.67,10.815357
2020-07-09 18:08:56,83.0,10.82464825
2020-07-09 18:08:57,83.33,10.71411375
2020-07-09 18:08:58,83.68,10.94876425
2020-07-09 18:08:59,84.02,11.376219
2020-07-09 18:09:00,84.33,11.3416165
2020-07-09 18:09:01,84.6,11.292597
2020-07-09 18:09:02,84.85,11.264082
2020-07-09 18:09:03,85.08,11.5772945
2020-07-09 18:09:04,85.15,11.82418625
2020-07-09 18:09:05,85.2,11.8616715
2020-07-09 18:09:06,85.27,11.886342
2020-07-09 18:09:07,85.37,12.012219250000001
2020-07-09 18:09:08,85.47,11.747351
2020-07-09 18:09:09,85.58,11.6919235
2020-07-09 18:09:10,85.65,11.878391
2020-07-09 18:09:11,85.73,12.2827245
2020-07-09 18:09:12,85.8,12.355773
2020-07-09 18:09:13,85.83,12.469191
2020-07-09 18:09:14,85.85,12.657813749999999
2020-07-09 18:09:15,85.87,12.760338749999999
2020-07-09 18:09:16,85.9,12.7199695
2020-07-09 18:09:17,85.97,12.9636865
2020-07-09 18:09:18,86.03,13.071658
2020-07-09 18:09:19,86.05,13.270941
2020-07-09 18:09:20,86.05,13.21327075
2020-07-09 18:09:21,86.03,13.260368249999999
2020-07-09 18:09:22,85.98,13.3811555
2020-07-09 18:09:23,85.9,13.648189
2020-07-09 18:09:24,85.77,13.5535095
2020-07-09 18:09:25,85.67,13.3740905
2020-07-09 18:09:26,85.6,13.4372075
2020-07-09 18:09:27,85.57,13.7527925
2020-07-09 18:09:28,85.53,13.68935475
2020-07-09 18:09:29,85.5,13.6006065
2020-07-09 18:09:30,85.5,13.4676445
2020-07-09 18:09:31,85.5,12.76826925
2020-07-09 18:09:32,85.52,13.20156425
2020-07-09 18:09:33,85.5,12.46181975
2020-07-09 18:09:34,85.47,12.9789805
2020-07-09 18:09:35,85.43,13.180270499999999
2020-07-09 18:09:36,85.37,14.02737025
2020-07-09 18:09:37,85.3,14.12765575
2020-07-09 18:09:38,85.27,14.2083945
2020-07-09 18:09:39,85.23,14.23274375
2020-07-09 18:09:40,85.25,14.200705
2020-07-09 18:09:41,85.27,14.2641425
2020-07-09 18:09:42,85.28,14.519869
2020-07-09 18:09:43,85.33,14.36613575
2020-07-09 18:09:44,85.35,14.15467825
2020-07-09 18:09:45,85.38,14.485321
2020-07-09 18:09:46,85.45,14.7297795
2020-07-09 18:09:47,85.35,14.666982749999999
2020-07-09 18:09:48,85.23,14.7019055
2020-07-09 18:09:49,85.1,15.1029905
2020-07-09 18:09:50,84.97,15.323696
2020-07-09 18:09:51,84.83,15.242957749999999
2020-07-09 18:09:52,84.65,15.33074475
2020-07-09 18:09:53,84.47,15.36662875
2020-07-09 18:09:54,84.23,15.09878175
2020-07-09 18:09:55,83.98,14.06633925
2020-07-09 18:09:56,83.58,13.53204325
2020-07-09 18:09:57,83.2,13.7143455
2020-07-09 18:09:58,82.8,14.76195125
2020-07-09 18:09:59,82.45,14.99504075
2020-07-09 18:10:00,82.13,15.658552
2020-07-09 18:10:01,81.9,15.00690125
2020-07-09 18:10:02,81.73,13.5565835
2020-07-09 18:10:03,81.6,13.650908
2020-07-09 18:10:04,81.65,13.57048975
2020-07-09 18:10:05,81.72,13.44073175
2020-07-09 18:10:06,81.78,14.03521825
2020-07-09 18:10:07,81.85,15.26348475
2020-07-09 18:10:08,81.93,15.81178475
2020-07-09 18:10:09,82.03,15.937784
2020-07-09 18:10:10,82.08,15.87787125
2020-07-09 18:10:11,82.1,15.75772475
2020-07-09 18:10:12,82.12,15.8656965
2020-07-09 18:10:13,82.13,15.854482749999999
2020-07-09 18:10:14,82.12,15.890046
2020-07-09 18:10:15,82.08,16.282845
2020-07-09 18:10:16,82.02,16.359418
2020-07-09 18:10:17,81.95,16.199223
2020-07-09 18:10:18,81.92,16.30142725
2020-07-09 18:10:19,81.9,16.4212535
2020-07-09 18:10:20,81.88,16.373195
2020-07-09 18:10:21,81.9,16.35909775
2020-07-09 18:10:22,81.95,15.985522
2020-07-09 18:10:23,82.0,15.356983
2020-07-09 18:10:24,82.07,15.39972375
2020-07-09 18:10:25,82.1,15.43208375
2020-07-09 18:10:26,82.12,15.461238999999999
2020-07-09 18:10:27,82.12,15.56184175
2020-07-09 18:10:28,82.13,14.87004675
2020-07-09 18:10:29,82.12,15.338114000000001
2020-07-09 18:10:30,82.1,15.40578775
2020-07-09 18:10:31,82.1,15.351345
2020-07-09 18:10:32,82.12,15.485909
2020-07-09 18:10:33,82.15,15.735173249999999
2020-07-09 18:10:34,82.2,15.75728
2020-07-09 18:10:35,82.23,15.90530075
2020-07-09 18:10:36,82.25,15.9357375
2020-07-09 18:10:37,82.23,15.9290095
2020-07-09 18:10:38,82.2,15.9350965
2020-07-09 18:10:39,82.08,15.922214499999999
2020-07-09 18:10:40,81.93,16.03358075
2020-07-09 18:10:41,81.78,16.046397
2020-07-09 18:10:42,81.65,16.0537655
2020-07-09 18:10:43,81.5,16.182563000000002
2020-07-09 18:10:44,81.37,16.246961
2020-07-09 18:10:45,81.25,16.29726225
2020-07-09 18:10:46,81.18,15.3048005
2020-07-09 18:10:47,81.07,15.36502675
2020-07-09 18:10:48,80.95,15.88831975
2020-07-09 18:10:49,80.83,16.110795
2020-07-09 18:10:50,80.7,16.07363
2020-07-09 18:10:51,80.57,16.18192175
2020-07-09 18:10:52,80.48,14.565592
2020-07-09 18:10:53,80.38,14.417344
2020-07-09 18:10:54,80.3,14.93865175
2020-07-09 18:10:55,80.23,15.01580075
2020-07-09 18:10:56,80.18,15.14427775
2020-07-09 18:10:57,80.13,15.0702675
2020-07-09 18:10:58,80.07,14.924169
2020-07-09 18:10:59,79.97,14.946596249999999
2020-07-09 18:11:00,79.87,15.226618250000001
2020-07-09 18:11:01,79.75,15.35028875
2020-07-09 18:11:02,79.62,15.49325425
2020-07-09 18:11:03,79.48,15.196276
2020-07-09 18:11:04,79.37,14.54194275
2020-07-09 18:11:05,79.25,14.234455
2020-07-09 18:11:06,79.12,14.3779905
2020-07-09 18:11:07,78.98,14.019098249999999
2020-07-09 18:11:08,78.85,14.3881335
2020-07-09 18:11:09,78.7,14.42508775
2020-07-09 18:11:10,78.6,14.43405875
2020-07-09 18:11:11,78.52,14.676274
2020-07-09 18:11:12,78.43,14.6496815
2020-07-09 18:11:13,78.35,14.700303
2020-07-09 18:11:14,78.28,14.823974
2020-07-09 18:11:15,78.25,14.787449500000001
2020-07-09 18:11:16,78.18,15.113862000000001
2020-07-09 18:11:17,78.12,15.001062750000001
2020-07-09 18:11:18,78.0,15.01067475
2020-07-09 18:11:19,77.9,14.855285
2020-07-09 18:11:20,77.83,14.61499175
2020-07-09 18:11:21,77.78,13.062384999999999
2020-07-09 18:11:22,77.73,11.987542
2020-07-09 18:11:23,77.68,11.99148875
2020-07-09 18:11:24,77.65,12.040188
2020-07-09 18:11:25,77.63,12.1840435
2020-07-09 18:11:26,77.6,12.12989775
2020-07-09 18:11:27,77.57,12.0174405
2020-07-09 18:11:28,77.5,12.891110000000001
2020-07-09 18:11:29,77.45,13.4766235
2020-07-09 18:11:30,77.4,13.8018115
2020-07-09 18:11:31,77.4,13.81430725
2020-07-09 18:11:32,77.5,14.0357005
2020-07-09 18:11:33,77.6,14.2519675
2020-07-09 18:11:34,77.65,14.17187
2020-07-09 18:11:35,77.7,14.22153075
2020-07-09 18:11:36,77.75,14.24588
2020-07-09 18:11:37,77.82,14.35449275
2020-07-09 18:11:38,77.78,14.42754175
2020-07-09 18:11:39,77.85,14.57471
2020-07-09 18:11:40,77.88,14.546836
2020-07-09 18:11:41,77.9,14.52376825
2020-07-09 18:11:42,77.9,14.522807
2020-07-09 18:11:43,77.88,14.48564125
2020-07-09 18:11:44,77.85,14.44847625
2020-07-09 18:11:45,77.8,14.528574
2020-07-09 18:11:46,77.75,14.60771025
2020-07-09 18:11:47,77.72,14.67178825
2020-07-09 18:11:48,77.7,14.67114775
2020-07-09 18:11:49,77.7,14.4462335
2020-07-09 18:11:50,77.7,14.33954375
2020-07-09 18:11:51,77.72,14.3430675
2020-07-09 18:11:52,77.72,14.2815525
2020-07-09 18:11:53,77.72,14.21651375
2020-07-09 18:11:54,77.7,14.231251499999999
2020-07-09 18:11:55,77.68,14.33666
2020-07-09 18:11:56,77.67,14.34242725
2020-07-09 18:11:57,77.63,14.29212575
2020-07-09 18:11:58,77.62,14.2549605
2020-07-09 18:11:59,77.62,14.2354165
2020-07-09 18:12:00,77.62,14.46801975
2020-07-09 18:12:01,77.63,14.4644955
2020-07-09 18:12:02,77.67,13.87825925
2020-07-09 18:12:03,77.67,14.08952925
2020-07-09 18:12:04,77.68,14.09273325
2020-07-09 18:12:05,77.67,14.02545125
2020-07-09 18:12:06,77.67,13.9943735
2020-07-09 18:12:07,77.67,13.9668195
2020-07-09 18:12:08,77.63,13.920043
2020-07-09 18:12:09,77.58,13.86333325
2020-07-09 18:12:10,77.52,13.8261685
2020-07-09 18:12:11,77.5,13.775867
2020-07-09 18:12:12,77.5,13.74927475
2020-07-09 18:12:13,77.45,13.71851725
2020-07-09 18:12:14,77.42,13.66629325
2020-07-09 18:12:15,77.37,13.534613
2020-07-09 18:12:16,77.35,13.550952500000001
2020-07-09 18:12:17,77.33,13.4980885
2020-07-09 18:12:18,77.35,13.44842075
2020-07-09 18:12:19,77.38,13.468926249999999
2020-07-09 18:12:20,77.42,13.357750750000001
2020-07-09 18:12:21,77.45,13.41638225
2020-07-09 18:12:22,77.48,13.3609545
2020-07-09 18:12:23,77.48,13.336925
2020-07-09 18:12:24,77.47,13.344614
2020-07-09 18:12:25,77.42,13.1847395
2020-07-09 18:12:26,77.37,13.207807500000001
2020-07-09 18:12:27,77.32,13.20844825
2020-07-09 18:12:28,77.28,13.4849455
2020-07-09 18:12:29,77.27,13.70553625
2020-07-09 18:12:30,77.25,13.64706325
2020-07-09 18:12:31,77.18,13.65699525
2020-07-09 18:12:32,77.0,13.665646
2020-07-09 18:12:33,76.83,13.6589175
2020-07-09 18:12:34,76.7,13.653791
2020-07-09 18:12:35,76.6,13.662442
2020-07-09 18:12:36,76.5,13.67141325
2020-07-09 18:12:37,76.42,13.69640375
2020-07-09 18:12:38,76.43,13.66853
2020-07-09 18:12:39,76.43,13.67269475
2020-07-09 18:12:40,76.45,13.692559
2020-07-09 18:12:41,76.48,13.643859
2020-07-09 18:12:42,76.5,13.27508975
2020-07-09 18:12:43,76.53,12.914978999999999
2020-07-09 18:12:44,76.58,12.972657250000001
2020-07-09 18:12:45,76.65,12.971696
2020-07-09 18:12:46,76.72,13.0540365
2020-07-09 18:12:47,76.82,13.096007499999999
2020-07-09 18:12:48,76.92,13.1366975
2020-07-09 18:12:49,77.0,13.11619275
2020-07-09 18:12:50,77.08,13.06845375
2020-07-09 18:12:51,77.17,13.0482695
2020-07-09 18:12:52,77.25,13.06428875
2020-07-09 18:12:53,77.33,13.192125
2020-07-09 18:12:54,77.42,13.39268925
2020-07-09 18:12:55,77.5,13.411913
2020-07-09 18:12:56,77.58,13.38435925
2020-07-09 18:12:57,77.68,13.353281
2020-07-09 18:12:58,77.78,13.31131025
2020-07-09 18:12:59,77.83,13.314514
2020-07-09 18:13:00,77.85,13.480632499999999
2020-07-09 18:13:01,77.83,13.69960725
2020-07-09 18:13:02,77.8,13.54133425
2020-07-09 18:13:03,77.75,13.157990999999999
2020-07-09 18:13:04,77.65,11.266378249999999
2020-07-09 18:13:05,77.58,11.012255
2020-07-09 18:13:06,77.52,10.90492425
2020-07-09 18:13:07,77.45,10.90043825
2020-07-09 18:13:08,77.42,11.314479
2020-07-09 18:13:09,77.4,11.528145
2020-07-09 18:13:10,77.42,11.3485005
2020-07-09 18:13:11,77.42,11.550157
2020-07-09 18:13:12,77.37,11.427222
2020-07-09 18:13:13,77.37,11.5089215
2020-07-09 18:13:14,77.27,10.7783355
2020-07-09 18:13:15,77.12,9.66012125
2020-07-09 18:13:16,76.97,10.046436
2020-07-09 18:13:17,76.82,10.892055
2020-07-09 18:13:18,76.65,10.48028175
2020-07-09 18:13:19,76.68,10.3398975
2020-07-09 18:13:20,76.7,9.629043
2020-07-09 18:13:21,76.7,9.552714250000001
2020-07-09 18:13:22,76.72,9.52804375
2020-07-09 18:13:23,76.75,9.5982095
2020-07-09 18:13:24,76.77,10.461249500000001
2020-07-09 18:13:25,76.83,10.73205525
2020-07-09 18:13:26,76.92,10.85796925
2020-07-09 18:13:27,77.07,10.90634775
2020-07-09 18:13:28,77.33,10.73557975
2020-07-09 18:13:29,77.6,10.53309275
2020-07-09 18:13:30,77.85,10.53213175
2020-07-09 18:13:31,78.1,10.621841
2020-07-09 18:13:32,78.35,10.662851499999999
2020-07-09 18:13:33,78.58,10.72212375
2020-07-09 18:13:34,78.8,10.82689075
2020-07-09 18:13:35,78.97,10.86437725
2020-07-09 18:13:36,79.12,10.92653275
2020-07-09 18:13:37,79.2,11.06576025
2020-07-09 18:13:38,79.27,11.06896425
2020-07-09 18:13:39,79.37,11.1471395
2020-07-09 18:13:40,79.3,11.3457815
2020-07-09 18:13:41,79.23,11.428763
2020-07-09 18:13:42,79.17,11.5441645
2020-07-09 18:13:43,79.1,11.294805499999999
2020-07-09 18:13:44,79.02,11.22851875
2020-07-09 18:13:45,78.92,10.981497749999999
2020-07-09 18:13:46,78.83,10.95330325
2020-07-09 18:13:47,78.73,11.064799
2020-07-09 18:13:48,78.65,11.278820249999999
2020-07-09 18:13:49,78.55,11.7588265
2020-07-09 18:13:50,78.45,11.7828555
2020-07-09 18:13:51,78.35,11.733836
2020-07-09 18:13:52,78.27,11.721981249999999
2020-07-09 18:13:53,78.2,11.6825735
2020-07-09 18:13:54,78.13,11.64540775
2020-07-09 18:13:55,78.07,11.652456749999999
2020-07-09 18:13:56,78.02,11.65534025
2020-07-09 18:13:57,77.97,11.67584525
2020-07-09 18:13:58,77.9,11.674884
2020-07-09 18:13:59,77.83,11.656301
2020-07-09 18:14:00,77.78,11.64028175
2020-07-09 18:14:01,77.75,11.47688275
2020-07-09 18:14:02,77.72,11.492901999999999
2020-07-09 18:14:03,77.7,11.57107725
2020-07-09 18:14:04,77.7,11.58581525
2020-07-09 18:14:05,77.72,11.588378500000001
2020-07-09 18:14:06,77.73,11.650213749999999
2020-07-09 18:14:07,77.75,11.879293
2020-07-09 18:14:08,77.78,11.64957325
2020-07-09 18:14:09,77.83,11.242677
2020-07-09 18:14:10,77.87,11.39229925
2020-07-09 18:14:11,77.93,11.118685750000001
2020-07-09 18:14:12,78.05,11.02388425
2020-07-09 18:14:13,78.2,10.804001
2020-07-09 18:14:14,78.45,10.88538025
2020-07-09 18:14:15,78.75,10.75946675
2020-07-09 18:14:16,79.05,10.67200025
2020-07-09 18:14:17,79.37,10.630029
2020-07-09 18:14:18,79.68,10.55249425
2020-07-09 18:14:19,79.77,10.48617375
2020-07-09 18:14:20,79.83,10.456644
2020-07-09 18:14:21,79.83,10.456199250000001
2020-07-09 18:14:22,79.63,10.4728595
2020-07-09 18:14:23,79.47,10.46260725
2020-07-09 18:14:24,79.3,10.43473325
2020-07-09 18:14:25,79.02,10.40077125
2020-07-09 18:14:26,78.93,10.26300375
2020-07-09 18:14:27,78.78,9.8334525
2020-07-09 18:14:28,78.55,9.704579
2020-07-09 18:14:29,78.32,9.641782749999999
2020-07-09 18:14:30,78.1,9.75167675
2020-07-09 18:14:31,77.88,9.85292025
2020-07-09 18:14:32,77.63,9.776346499999999
2020-07-09 18:14:33,77.37,9.727326999999999
2020-07-09 18:14:34,77.12,9.35343875
2020-07-09 18:14:35,76.92,9.435138499999999
2020-07-09 18:14:36,76.73,9.4892845
2020-07-09 18:14:37,76.58,9.393167
2020-07-09 18:14:38,76.47,9.22656425
2020-07-09 18:14:39,76.35,9.11122375
2020-07-09 18:14:40,76.4,9.02984425
2020-07-09 18:14:41,76.45,8.9395125
2020-07-09 18:14:42,76.48,8.888268
2020-07-09 18:14:43,76.52,8.82835525
2020-07-09 18:14:44,76.57,8.764918
2020-07-09 18:14:45,76.62,8.7175005
2020-07-09 18:14:46,76.65,8.6720045
2020-07-09 18:14:47,76.67,8.605042749999999
2020-07-09 18:14:48,76.67,8.554101
2020-07-09 18:14:49,76.68,8.5185375
2020-07-09 18:14:50,76.7,8.469838
2020-07-09 18:14:51,76.72,8.39269875
2020-07-09 18:14:52,76.72,8.34562575
2020-07-09 18:14:53,76.7,8.3052565
2020-07-09 18:14:54,76.68,8.260082
2020-07-09 18:14:55,76.67,8.213625
2020-07-09 18:14:56,76.63,8.17421675
2020-07-09 18:14:57,76.58,8.12263375
2020-07-09 18:14:58,76.57,8.073294
2020-07-09 18:14:59,76.58,8.016905
2020-07-09 18:15:00,76.58,7.978458
2020-07-09 18:15:01,76.58,7.943215
2020-07-09 18:15:02,76.58,7.91714375
2020-07-09 18:15:03,76.6,7.84729825
2020-07-09 18:15:04,76.62,7.5779515
2020-07-09 18:15:05,76.62,7.5642084999999994
2020-07-09 18:15:06,76.62,7.51038275
2020-07-09 18:15:07,76.65,7.58183
2020-07-09 18:15:08,76.67,7.5888785
2020-07-09 18:15:09,76.67,7.55331525
2020-07-09 18:15:10,76.67,7.533771
2020-07-09 18:15:11,76.63,7.5058975
2020-07-09 18:15:12,76.58,7.47129525
2020-07-09 18:15:13,76.5,7.4543142499999995
2020-07-09 18:15:14,76.38,7.4479065
2020-07-09 18:15:15,76.23,7.4357315
2020-07-09 18:15:16,76.12,7.4142655
2020-07-09 18:15:17,75.95,7.4062555
2020-07-09 18:15:18,75.8,7.4068965
2020-07-09 18:15:19,75.67,7.39824625
2020-07-09 18:15:20,75.55,7.4027315
2020-07-09 18:15:21,75.5,7.418751
2020-07-09 18:15:22,75.67,7.415547
2020-07-09 18:15:23,75.82,7.41074125
2020-07-09 18:15:24,75.98,7.4684115
2020-07-09 18:15:25,76.25,7.4741785
2020-07-09 18:15:26,76.32,7.4873147499999995
2020-07-09 18:15:27,76.38,7.55780075
2020-07-09 18:15:28,76.42,7.6125869999999995
2020-07-09 18:15:29,76.45,7.61290775
2020-07-09 18:15:30,76.48,7.589199
2020-07-09 18:15:31,76.52,7.56516975
2020-07-09 18:15:32,76.57,7.50493625
2020-07-09 18:15:33,76.63,7.466169
2020-07-09 18:15:34,76.68,7.45495525
2020-07-09 18:15:35,76.72,7.436693
2020-07-09 18:15:36,76.75,7.4059355
2020-07-09 18:15:37,76.8,7.38158575
2020-07-09 18:15:38,76.83,7.34634275
2020-07-09 18:15:39,76.8,7.31975025
2020-07-09 18:15:40,76.77,7.29956575
2020-07-09 18:15:41,76.73,7.28514825
2020-07-09 18:15:42,76.72,7.26336175
2020-07-09 18:15:43,76.7,7.241575
2020-07-09 18:15:44,76.68,7.2322835
2020-07-09 18:15:45,76.67,7.2181862500000005
2020-07-09 18:15:46,76.65,7.19383725
2020-07-09 18:15:47,76.63,7.186788249999999
2020-07-09 18:15:48,76.62,7.1717302499999995
2020-07-09 18:15:49,76.6,7.1403315
2020-07-09 18:15:50,76.58,7.13136025
2020-07-09 18:15:51,76.57,7.1163025
2020-07-09 18:15:52,76.55,7.08554475
2020-07-09 18:15:53,76.53,7.063438
2020-07-09 18:15:54,76.52,7.049341
2020-07-09 18:15:55,76.52,7.03396175
2020-07-09 18:15:56,76.52,7.0115345
2020-07-09 18:15:57,76.52,7.00064125
2020-07-09 18:15:58,76.5,6.99743725
2020-07-09 18:15:59,76.5,6.9804569999999995
2020-07-09 18:16:00,76.52,6.96892275
2020-07-09 18:16:01,76.53,6.963476
2020-07-09 18:16:02,76.55,6.95034
2020-07-09 18:16:03,76.57,6.94361175
2020-07-09 18:16:04,76.57,6.9490585
2020-07-09 18:16:05,76.57,6.94116525
2020-07-09 18:16:06,76.57,7.0280214999999995
2020-07-09 18:16:07,76.55,6.9642634999999995
2020-07-09 18:16:08,76.53,6.9206905
2020-07-09 18:16:09,76.52,6.95080725
2020-07-09 18:16:10,76.5,6.906593
2020-07-09 18:16:11,76.48,6.925176
2020-07-09 18:16:12,76.47,6.90531175
2020-07-09 18:16:13,76.45,6.903069
2020-07-09 18:16:14,76.45,7.00367175
2020-07-09 18:16:15,76.48,6.7771555
2020-07-09 18:16:16,76.48,6.57139325
2020-07-09 18:16:17,76.52,7.036031250000001
2020-07-09 18:16:18,76.53,7.11997325
2020-07-09 18:16:19,76.57,7.1661095
2020-07-09 18:16:20,76.6,7.237557000000001
2020-07-09 18:16:21,76.63,7.2859359999999995
2020-07-09 18:16:22,76.63,7.3102855
2020-07-09 18:16:23,76.65,7.27119825
2020-07-09 18:16:24,76.68,7.29042125
2020-07-09 18:16:25,76.7,7.300033
2020-07-09 18:16:26,76.72,7.3224605
2020-07-09 18:16:27,76.73,7.34873225
2020-07-09 18:16:28,76.72,7.374363499999999
2020-07-09 18:16:29,76.72,7.371480249999999
2020-07-09 18:16:30,76.72,7.375325
2020-07-09 18:16:31,76.7,7.3775675
2020-07-09 18:16:32,76.65,7.3775675
2020-07-09 18:16:33,76.58,7.366994500000001
2020-07-09 18:16:34,76.53,7.4631985
2020-07-09 18:16:35,76.48,7.48282925
2020-07-09 18:16:36,76.43,7.49628575
2020-07-09 18:16:37,76.38,7.5167905
2020-07-09 18:16:38,76.33,7.5946455
2020-07-09 18:16:39,76.3,7.661607500000001
2020-07-09 18:16:40,76.3,7.6628887500000005
2020-07-09 18:16:41,76.3,7.711268
2020-07-09 18:16:42,76.33,7.697491
2020-07-09 18:16:43,76.38,7.69012225
2020-07-09 18:16:44,76.42,7.68659775
2020-07-09 18:16:45,76.45,7.66641275
2020-07-09 18:16:46,76.47,7.6535975
2020-07-09 18:16:47,76.5,7.83333675
2020-07-09 18:16:48,76.52,7.888056000000001
2020-07-09 18:16:49,76.53,7.80340475
2020-07-09 18:16:50,76.47,7.8783762500000005
2020-07-09 18:16:51,76.47,8.0023675
2020-07-09 18:16:52,76.5,7.281673
2020-07-09 18:16:53,76.57,7.9218132500000005
2020-07-09 18:16:54,76.65,8.613252000000001
2020-07-09 18:16:55,76.77,8.83449225
2020-07-09 18:16:56,76.93,9.365161
2020-07-09 18:16:57,77.12,9.3316525
2020-07-09 18:16:58,77.28,9.51331375
2020-07-09 18:16:59,77.35,9.573227
2020-07-09 18:17:00,77.45,9.70522775
2020-07-09 18:17:01,77.53,9.6831205
2020-07-09 18:17:02,77.63,9.646275750000001
2020-07-09 18:17:03,77.75,9.629294999999999
2020-07-09 18:17:04,77.9,9.61327575
2020-07-09 18:17:05,78.07,9.48704175
2020-07-09 18:17:06,78.25,9.50690575
2020-07-09 18:17:07,78.43,10.409837
2020-07-09 18:17:08,78.6,10.65099675
2020-07-09 18:17:09,78.77,10.6320935
2020-07-09 18:17:10,78.93,10.7458325
2020-07-09 18:17:11,79.05,10.746473
2020-07-09 18:17:12,79.18,10.669258750000001
2020-07-09 18:17:13,79.33,10.63625875
2020-07-09 18:17:14,79.5,10.67598725
2020-07-09 18:17:15,79.65,10.72180325
2020-07-09 18:17:16,79.82,10.86373575
2020-07-09 18:17:17,79.97,10.9149985
2020-07-09 18:17:18,80.12,10.8429105
2020-07-09 18:17:19,80.23,10.80926975
2020-07-09 18:17:20,80.32,10.80670675
2020-07-09 18:17:21,80.42,10.79260925
2020-07-09 18:17:22,80.5,10.79421125
2020-07-09 18:17:23,80.55,10.80991025
2020-07-09 18:17:24,80.57,10.8188815
2020-07-09 18:17:25,80.57,10.793890999999999
2020-07-09 18:17:26,80.55,10.79805625
2020-07-09 18:17:27,80.5,10.7887645
2020-07-09 18:17:28,80.47,10.758968249999999
2020-07-09 18:17:29,80.4,10.74519175
2020-07-09 18:17:30,80.32,10.74583225
2020-07-09 18:17:31,80.23,10.738783999999999
2020-07-09 18:17:32,80.15,10.74871625
2020-07-09 18:17:33,80.08,10.746793499999999
2020-07-09 18:17:34,80.03,10.71699675
2020-07-09 18:17:35,79.97,10.972153
2020-07-09 18:17:36,79.9,11.57088675
2020-07-09 18:17:37,79.85,11.62201975
2020-07-09 18:17:38,79.8,11.491299999999999
2020-07-09 18:17:39,79.77,11.4169695
2020-07-09 18:17:40,79.72,11.369231
2020-07-09 18:17:41,79.7,11.34808525
2020-07-09 18:17:42,79.67,11.36154225
2020-07-09 18:17:43,79.65,11.359619499999999
2020-07-09 18:17:44,79.65,11.2766385
2020-07-09 18:17:45,79.65,10.52715425
2020-07-09 18:17:46,79.68,10.01790475
2020-07-09 18:17:47,79.77,10.17137225
2020-07-09 18:17:48,79.87,11.28411225
2020-07-09 18:17:49,79.92,11.408959750000001
2020-07-09 18:17:50,80.03,11.1345145
2020-07-09 18:17:51,80.07,11.065119750000001
2020-07-09 18:17:52,80.07,10.075227
2020-07-09 18:17:53,80.03,9.89841575
2020-07-09 18:17:54,80.02,9.901299250000001
2020-07-09 18:17:55,79.97,9.91507575
2020-07-09 18:17:56,79.73,9.952882
2020-07-09 18:17:57,79.48,9.9000175
2020-07-09 18:17:58,79.28,9.88015325
2020-07-09 18:17:59,79.2,9.8308135
2020-07-09 18:18:00,79.08,9.821202
2020-07-09 18:18:01,78.98,9.81383225
2020-07-09 18:18:02,78.9,9.77090025
2020-07-09 18:18:03,78.85,9.63217075
2020-07-09 18:18:04,78.8,10.0333
2020-07-09 18:18:05,78.75,10.3700305
2020-07-09 18:18:06,78.68,10.584355500000001
2020-07-09 18:18:07,78.62,10.35111075
2020-07-09 18:18:08,78.57,10.238653750000001
2020-07-09 18:18:09,78.53,10.262682999999999
2020-07-09 18:18:10,78.5,10.2851105
2020-07-09 18:18:11,78.48,10.30433375
2020-07-09 18:18:12,78.42,10.2620425
2020-07-09 18:18:13,78.3,10.22872175
2020-07-09 18:18:14,78.07,10.19443975
2020-07-09 18:18:15,77.87,10.14093475
2020-07-09 18:18:16,77.67,10.08582775
2020-07-09 18:18:17,77.48,10.04866225
2020-07-09 18:18:18,77.3,10.0063705
2020-07-09 18:18:19,77.13,10.08358475
2020-07-09 18:18:20,77.02,10.332208
2020-07-09 18:18:21,76.92,10.33284875
2020-07-09 18:18:22,76.87,10.23993525
2020-07-09 18:18:23,76.85,10.1646435
2020-07-09 18:18:24,76.87,10.11274025
2020-07-09 18:18:25,76.88,10.0316815
2020-07-09 18:18:26,76.9,9.974651999999999
2020-07-09 18:18:27,76.92,9.92116375
2020-07-09 18:18:28,77.07,9.86445425
2020-07-09 18:18:29,77.2,9.82857075
2020-07-09 18:18:30,77.35,9.81992
2020-07-09 18:18:31,77.35,9.796211
2020-07-09 18:18:32,77.4,9.74174475
2020-07-09 18:18:33,77.47,9.70874425
2020-07-09 18:18:34,77.53,9.6904825
2020-07-09 18:18:35,77.65,9.629288
2020-07-09 18:18:36,77.77,9.6308895
2020-07-09 18:18:37,77.87,9.632811499999999
2020-07-09 18:18:38,77.95,9.595967
2020-07-09 18:18:39,78.0,9.5677725
2020-07-09 18:18:40,78.03,9.556559
2020-07-09 18:18:41,78.0,9.3316465
2020-07-09 18:18:42,77.95,7.79398875
2020-07-09 18:18:43,77.85,8.4469695
2020-07-09 18:18:44,77.75,8.6948515
